Customer_Id,Surname,CreditScore,Country,Gender,Age,Tenure,Balance,NumofProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age Category
15811200,Su,812,Germany,Male,25,5,54818,1,1,0,131660,0,Young
15623062,Mitchell,709,Spain,Female,35,1,111827,2,1,0,12675,0,Adult
15581252,Chukwujekwu,595,Germany,Female,64,2,105736,1,1,1,89936,1,Senior
15634968,Gibson,660,Germany,Male,28,1,118402,2,1,0,14289,0,Adult
15659236,FU,661,Spain,Male,38,7,143007,1,1,1,15651,0,Adult
15724402,Lucciano,709,Germany,Male,45,4,122918,1,1,1,12,1,Adult
15741094,Endrizzi,524,France,Male,40,2,180517,1,1,0,180002,0,Adult
15778142,Fiorentino,652,Germany,Male,24,6,156007,1,1,0,191368,0,Young
15699047,Bentley,608,France,Female,34,4,88773,1,1,1,168822,0,Adult
15730793,Chikezie,850,Germany,Female,35,2,80932,1,0,0,12640,1,Adult
15642394,L?,596,France,Male,40,5,62389,3,1,0,148623,1,Adult
15613197,Robertson,750,France,Male,43,6,113882,1,1,1,74564,0,Adult
15703199,Wilson,652,France,Male,37,4,0,2,1,0,143393,0,Adult
15791304,Sadler,671,Germany,Male,51,3,96891,1,1,0,176403,1,Adult
15640407,Cunningham,648,Spain,Male,46,9,127209,2,1,0,77406,1,Adult
15814032,Udegbunam,593,France,Male,45,4,138825,1,0,0,10829,0,Adult
15757912,Sung,571,France,Female,23,10,151097,1,0,1,17164,0,Young
15588580,Thompson,574,Germany,Male,54,1,99775,1,0,0,4896,1,Adult
15770498,Hou,714,Germany,Male,42,2,177640,1,0,1,47167,0,Adult
15745624,Robertson,658,France,Female,43,7,140260,2,1,0,2749,0,Adult
15700209,Crocker,465,Germany,Male,24,5,117155,1,1,1,127744,0,Young
15594450,Cameron,850,France,Male,40,6,124788,1,1,0,65612,0,Adult
15757811,MITCHELL,690,France,Female,42,5,0,1,0,1,120512,0,Adult
15702715,Chiang,769,France,Female,31,6,117852,2,1,0,147669,0,Adult
15592578,Ho,648,Spain,Male,42,2,98796,2,1,0,89124,0,Adult
15573741,Crawford,479,Spain,Male,27,2,172463,1,1,1,40315,0,Adult
15732199,Burns,625,France,Female,39,5,0,2,1,0,32615,0,Adult
15704597,Osorio,822,France,Male,32,8,116358,1,1,0,108798,0,Adult
15746183,Capon,639,France,Female,37,2,0,2,0,0,125244,0,Adult
15812497,Georg,750,Spain,Female,39,7,119566,1,1,0,100146,0,Adult
15608408,Ting,487,France,Male,53,4,199689,1,1,1,24208,1,Adult
15663885,Sun,614,Spain,Male,39,3,151915,1,0,0,56459,0,Adult
15605341,Chandler,796,Spain,Male,41,8,107525,1,1,0,18510,0,Adult
15775295,Nelson,558,France,Male,45,4,0,1,1,0,131807,0,Adult
15777553,Unknown,719,Spain,Male,37,5,0,2,0,0,78564,0,Adult
15663134,Rapuokwu,740,France,Female,37,9,0,2,1,1,73225,0,Adult
15748352,Johnston,779,Germany,Female,24,10,122200,2,1,0,43706,0,Young
15613880,Wright,750,Spain,Male,36,8,112940,1,0,1,9856,0,Adult
15642655,Cover,784,Germany,Male,38,1,138515,1,1,1,171769,0,Adult
15723320,OSINACHI,795,France,Female,40,2,101891,1,1,1,183045,0,Adult
15658409,Ugochukwutubelum,594,Germany,Female,32,4,120075,2,1,1,162962,0,Adult
15588450,Mahmood,739,France,Female,20,4,133801,1,0,1,150246,0,Young
15660646,Li,729,Germany,Male,46,5,117837,1,1,0,104017,1,Adult
15770984,Manfrin,587,Spain,Male,62,7,121286,1,0,1,6777,0,Senior
15776827,Gould,554,France,Male,40,4,0,1,0,1,168780,0,Adult
15744695,Macknight,719,Spain,Male,44,4,0,1,0,0,84973,1,Adult
15791991,Priestley,652,France,Female,29,0,0,1,1,0,37092,0,Adult
15658577,Cunningham,729,France,Male,39,6,127416,1,1,1,184977,1,Adult
15756975,Tu,674,France,Male,37,3,0,1,1,0,158050,0,Adult
15645544,Tobenna,798,France,Female,60,6,96956,1,1,0,31907,1,Adult
15654959,Kaur,586,Spain,Male,42,2,0,1,1,0,102889,0,Adult
15697510,Nixon,527,France,Male,31,4,0,1,1,0,169362,0,Adult
15580719,Alvarez,610,Germany,Male,36,7,115462,1,0,1,42581,0,Adult
15675964,Y?an,719,France,Female,54,7,0,2,1,1,125042,0,Adult
15589431,Henderson,427,Spain,Male,40,8,0,2,1,1,82871,0,Adult
15806913,Onwuamaeze,621,France,Male,47,0,0,1,1,1,133831,1,Adult
15648136,Yuan,577,France,Female,39,10,0,2,1,0,10553,0,Adult
15771856,Howarth,652,France,Female,41,5,0,2,1,1,72462,0,Adult
15568326,Trevisani,587,Spain,Male,48,1,0,2,1,1,100146,0,Adult
15760849,Tung,809,Spain,Female,33,3,0,2,0,1,141427,0,Adult
15583718,Nina,623,Spain,Female,40,7,0,1,1,1,25904,0,Adult
15731755,Ives,655,France,Male,37,10,0,2,0,1,126565,0,Adult
15806184,Moran,666,France,Male,37,4,120165,2,1,0,33702,0,Adult
15746139,Hou,777,France,Male,36,7,0,1,1,1,106472,0,Adult
15592229,Welch,668,Germany,Female,37,6,167864,1,1,0,115638,0,Adult
15754072,Hyde,717,France,Male,50,9,90306,1,1,1,124627,0,Adult
15667458,Francis,792,France,Male,50,9,0,4,1,1,194701,1,Adult
15687719,Millar,691,France,Male,38,9,163966,2,0,1,103511,0,Adult
15623489,CH'ENG,652,Spain,Female,33,7,136082,1,1,0,62747,0,Adult
15774224,Obiuto,664,Germany,Male,39,7,60263,1,1,0,170835,0,Adult
15682778,MORRICE,597,Germany,Female,22,6,101529,1,1,0,70529,1,Young
15593969,Hand,604,France,Female,56,0,62733,1,0,1,124955,0,Adult
15640418,Topp,662,France,Female,22,9,0,2,1,1,100146,0,Young
15762332,Siciliano,809,Spain,Male,80,8,0,2,0,1,34164,0,Senior
15790489,Hsieh,794,Germany,Male,57,3,117056,1,1,0,93337,1,Adult
15784687,Chinwenma,630,France,Male,55,2,0,1,1,1,106202,1,Adult
15669782,Chinwemma,776,France,Female,38,2,169824,1,1,0,169292,0,Adult
15641662,Gearheart,684,Spain,Female,41,1,134177,1,0,0,177507,0,Adult
15628523,Hannah,683,Germany,Female,32,0,138171,2,1,1,188204,0,Adult
15732967,Hs?,556,France,Female,46,10,0,2,0,0,109184,0,Adult
15739248,Tien,710,Germany,Male,34,8,147833,2,0,1,1562,0,Adult
15671322,Buccho,770,Germany,Female,46,5,141789,2,0,0,164967,0,Adult
15636089,Watt,507,Germany,Female,46,8,102785,1,1,1,70324,0,Adult
15793331,Kirk,653,Germany,Male,31,9,143322,1,1,0,83679,0,Adult
15601351,Paterson,731,Germany,Female,21,8,132312,1,1,0,106663,1,Young
15606310,Onyemere,701,France,Male,37,8,107799,1,1,0,16967,0,Adult
15745827,Graham,640,France,Male,55,10,132436,1,1,0,979,0,Adult
15636548,HERRING,623,France,Male,43,1,0,2,1,1,146379,0,Adult
15756333,Korff,813,Germany,Female,36,6,98088,1,0,1,26687,1,Adult
15782100,BRENAN,663,Germany,Male,32,8,130628,1,1,0,47161,1,Adult
15748116,Fedorova,755,France,Male,38,9,148912,1,1,0,80416,0,Adult
15729763,Boyle,571,Spain,Female,31,3,0,2,1,1,194668,0,Adult
15624451,Unknown,644,France,Female,40,10,139181,1,1,1,19960,0,Adult
15574886,PAI,656,Spain,Female,40,10,167879,1,0,1,151887,0,Adult
15586135,Bednall,652,Spain,Female,42,4,0,2,1,1,38152,0,Adult
15792726,Ch'ien,751,Germany,Male,36,5,73195,1,1,1,89223,0,Adult
15595039,Tien,627,Spain,Female,55,6,0,1,0,0,91944,1,Adult
15797595,Marsden,609,France,Male,37,6,0,2,0,1,22031,0,Adult
15810010,Tan,639,France,Female,38,4,81551,2,0,1,118975,0,Adult
15750671,Udokamma,532,France,Male,43,9,0,2,0,0,190574,1,Adult
15627203,Rechner,590,France,Male,32,9,0,2,1,0,138889,0,Adult
15742534,Meng,579,Spain,Male,33,1,0,2,1,1,54817,0,Adult
15670172,Byrne,652,Germany,Male,46,4,135071,2,1,1,44244,1,Adult
15812365,Tuan,640,Germany,Female,37,2,116800,1,1,1,34130,0,Adult
15573280,Ting,535,Germany,Male,38,8,127475,1,0,0,60776,1,Adult
15795881,Padovesi,812,Spain,Female,37,8,0,3,1,0,66927,1,Adult
15811486,Gordon,658,France,Male,44,2,168396,1,1,1,14179,0,Adult
15679429,Millar,542,Spain,Female,26,2,0,2,1,1,54870,0,Adult
15592123,Trevisani,521,Germany,Male,41,8,120587,1,0,1,20491,0,Adult
15628205,Lionel,619,France,Male,44,3,116968,1,1,0,5075,1,Adult
15744843,Mitchell,652,France,Female,37,8,100566,1,1,1,128800,0,Adult
15591489,Nucci,540,Germany,Female,35,7,128370,2,1,0,100146,0,Adult
15770091,Kerr,479,Spain,Male,37,6,118434,1,0,1,160061,0,Adult
15802362,Hsia,762,Spain,Male,29,10,115545,2,1,0,148256,0,Adult
15703167,Hao,592,Germany,Female,70,5,71817,2,1,0,105097,1,Senior
15668289,KAO,703,France,Male,32,1,125686,1,1,1,56247,0,Adult
15772262,T'ien,657,Spain,Male,36,8,0,2,0,1,123866,0,Adult
15795132,Mai,549,France,Male,41,9,95021,3,1,1,131711,1,Adult
15616630,King,731,Spain,Male,41,3,0,2,1,0,101372,0,Adult
15645353,BENEVENTI,582,Germany,Male,26,6,114450,1,1,1,14082,0,Adult
15676958,Cameron,633,France,Female,33,3,0,2,1,1,191111,0,Adult
15798824,Ma,661,France,Male,35,5,0,1,1,0,155395,0,Adult
15566495,Obialo,727,Germany,Female,30,8,119027,2,1,1,137904,0,Adult
15659931,Alexeieva,699,France,Male,30,9,0,1,1,1,108162,0,Adult
15589018,She,508,France,Female,41,5,0,2,1,1,94171,0,Adult
15653147,Fedorova,545,Spain,Female,39,6,0,1,0,0,38411,1,Adult
15642824,Venables,548,Spain,Male,44,8,0,1,1,0,16990,0,Adult
15593954,Mancini,606,Spain,Male,30,8,180308,2,1,1,1914,0,Adult
15631868,Vasilyeva,660,Germany,Male,24,5,85089,1,1,1,71638,0,Young
15739502,Dolgorukova,632,Spain,Female,29,7,80923,1,1,0,7821,0,Adult
15707505,Hsueh,789,Germany,Female,37,6,110689,1,1,1,71121,1,Adult
15642636,Tyler,770,France,Female,30,8,0,2,1,0,100557,0,Adult
15728912,Sagese,693,France,Male,21,1,0,2,1,1,3494,0,Young
15758050,Shih,850,Germany,Female,31,1,130090,2,1,1,4466,0,Adult
15646615,Chukwuemeka,674,France,Female,21,9,120150,2,1,1,33964,0,Young
15761477,Russell,699,Germany,Female,54,3,111009,1,1,1,155906,1,Adult
15793883,He,529,France,Male,35,5,0,2,1,1,187289,0,Adult
15688071,Ugochukwutubelum,590,France,Male,40,8,0,2,1,0,100146,0,Adult
15617507,Golibe,619,Spain,Male,38,3,96143,1,0,0,98995,0,Adult
15788448,Ch'ang,604,Germany,Male,25,7,165413,1,1,1,35280,0,Young
15571928,Chidiegwu,821,France,Male,45,0,135827,2,1,1,131779,0,Adult
15633866,Hsieh,807,Germany,Female,31,1,93460,1,0,0,172783,0,Adult
15674156,Bradley,722,Germany,Female,37,0,125978,1,0,0,160162,0,Adult
15795151,Kennedy,584,Germany,Female,36,4,109647,1,1,1,70241,0,Adult
15660602,Unknown,652,France,Female,37,4,0,1,1,1,83478,0,Adult
15655464,McKenzie,828,France,Male,37,4,0,2,1,0,94845,0,Adult
15720284,WALKER,486,France,Male,63,9,97009,1,1,1,85101,0,Senior
15770554,Tomlinson,695,France,Male,49,9,159459,1,1,0,135841,0,Adult
15605742,Lloyd,732,Spain,Female,69,9,137453,1,0,1,110932,1,Senior
15671209,Kao,747,France,Female,34,10,0,2,1,1,50760,0,Adult
15797686,Nucci,614,Spain,Female,41,7,146998,2,0,0,137791,0,Adult
15778947,Welsh,732,France,Male,26,7,0,2,1,0,154365,0,Adult
15649078,Aliyeva,698,Spain,Male,38,10,95011,1,1,1,105228,0,Adult
15604576,Gether,837,Spain,Male,31,9,104679,1,1,1,50973,0,Adult
15799932,Trumbull,644,France,Male,33,7,174571,1,0,1,43943,0,Adult
15636444,Pye,573,France,Female,27,4,0,2,1,1,157550,0,Adult
15646632,D'Albertis,654,Germany,Male,37,5,112146,1,1,0,75927,0,Adult
15568240,Lazareva,598,France,Male,39,1,0,2,1,0,159130,0,Adult
15811985,Blinova,741,France,Male,32,5,0,1,1,1,100146,0,Adult
15669175,Baird,681,France,Female,58,8,93174,1,1,1,139761,0,Adult
15744914,McIntyre,630,France,Female,40,0,118633,1,0,1,60032,1,Adult
15688128,Hanson,659,France,Female,56,9,123785,1,1,0,99504,1,Adult
15672798,Uspenskaya,535,Spain,Male,58,1,0,2,1,1,11780,1,Adult
15774285,Endrizzi,598,Spain,Male,34,0,104488,1,0,1,43250,0,Adult
15766683,Higinbotham,591,Spain,Male,37,5,128469,1,0,1,137255,0,Adult
15640280,Savage,731,France,Male,33,1,0,1,1,0,130727,0,Adult
15751297,Azubuike,651,Germany,Female,25,2,109175,2,1,0,114566,0,Young
15626012,Mao,686,France,Male,41,5,128877,3,1,1,106939,1,Adult
15670039,Chukwudi,633,France,Female,60,8,69365,1,1,1,10288,0,Adult
15813741,Fanucci,528,France,Male,35,3,156687,1,1,0,199321,0,Adult
15589312,Fanucci,697,Spain,Female,40,7,130334,2,0,1,116951,0,Adult
15751788,Langdon,770,Germany,Male,37,5,141547,2,0,1,180327,0,Adult
15644005,Tu,652,France,Male,39,5,77652,1,1,1,25408,0,Adult
15733777,Udinesi,773,France,Male,52,4,0,1,0,1,144113,0,Adult
15744398,Massie,629,France,Female,37,10,99546,3,0,1,25137,1,Adult
15782181,Montemayor,777,Spain,Female,35,3,0,2,1,1,17258,0,Adult
15665129,NEKRASOV,642,France,Female,30,5,129754,1,1,0,100146,0,Adult
15696141,Hope,670,Spain,Male,67,6,158720,1,1,1,118607,0,Senior
15675320,Tien,707,Spain,Female,52,7,0,1,1,0,100146,1,Adult
15603554,Davis,697,France,Female,23,10,0,2,1,1,79734,0,Young
15655875,Chukwukadibia,672,France,Female,45,9,0,1,1,1,92028,1,Adult
15642093,Babbage,790,France,Female,40,9,0,2,1,1,100146,0,Adult
15682540,Bishop,670,France,Female,54,2,95507,1,1,1,63213,0,Adult
15723658,Green,658,Germany,Female,28,9,152813,1,1,0,166683,0,Adult
15765048,Cremin,632,Spain,Male,32,1,0,2,1,0,19526,0,Adult
15756475,Kenenna,637,France,Female,44,2,0,2,1,1,149666,0,Adult
15772482,Nwachukwu,537,France,Male,39,2,0,2,1,1,137652,0,Adult
15746805,Terry,696,Germany,Male,38,6,0,1,1,1,8018,0,Adult
15681206,Hull,680,France,Male,49,10,0,2,1,0,187008,0,Adult
15713347,BURNS,618,Spain,Male,33,4,0,2,1,1,77550,0,Adult
15704769,ENEMUO,596,France,Male,33,5,139452,1,0,0,63142,0,Adult
15594133,Mullan,713,France,Female,52,0,185892,1,1,1,46370,1,Adult
15734161,Dennis,840,Spain,Female,36,6,0,2,1,0,141364,0,Adult
15610727,Unknown,781,France,Female,27,7,186559,1,1,1,175071,1,Adult
15615020,L?,764,Germany,Male,28,5,124023,1,1,0,166188,0,Adult
15756850,She,532,Spain,Female,37,5,0,2,0,1,6762,0,Adult
15753215,Parkin,572,France,Female,36,8,68348,2,0,1,50400,0,Adult
15773071,Tu,543,France,Female,67,0,128844,1,1,1,134612,0,Senior
15735549,Nixon,613,Germany,Female,30,5,131564,2,1,0,170639,0,Adult
15566253,Fedorov,680,France,Male,34,9,0,2,1,1,95687,0,Adult
15588587,Abramovich,630,Spain,Female,39,7,135483,1,1,0,140881,1,Adult
15650437,Omeokachie,649,Germany,Female,41,5,115898,1,1,0,143544,0,Adult
15726153,Ulyanova,568,Germany,Female,31,5,61592,2,1,1,61797,0,Adult
15700476,Lo Duca,534,Spain,Male,34,5,170601,1,0,1,5241,0,Adult
15814536,SIMMONS,592,France,Male,36,1,126477,1,0,0,179718,0,Adult
15738715,Chu,820,Germany,Male,39,9,111337,1,1,0,16770,1,Adult
15779522,Enticknap,470,Germany,Male,39,5,117470,2,0,0,63706,0,Adult
15799790,Chien,539,France,Female,24,3,0,2,1,1,198161,0,Young
15778418,Cremonesi,731,France,Male,19,6,0,2,1,1,151582,0,Young
15636872,Unknown,727,France,Male,52,4,0,2,1,1,118429,0,Adult
15662152,Chiang,724,Germany,Male,37,7,115315,1,1,0,15217,0,Adult
15791326,Hs?,678,Germany,Female,51,1,145751,1,0,0,109718,1,Adult
15687162,Blair,812,France,Male,32,5,133051,2,1,0,89386,0,Adult
15736274,Moroney,735,France,Male,43,9,127807,1,1,1,73070,0,Adult
15705544,Birk,823,France,Male,71,5,149105,1,0,1,162683,0,Senior
15773809,Padovesi,617,France,Male,30,3,132006,1,1,0,142940,0,Adult
15661626,Khan,642,France,Female,55,7,0,2,1,1,101516,0,Adult
15686436,Buchi,534,Spain,Male,35,4,0,2,0,0,100146,0,Adult
15646161,Holloway,544,Spain,Male,22,3,66483,1,0,1,110317,0,Young
15605684,Zetticci,681,France,Female,29,2,148144,1,1,1,52021,0,Adult
15695103,Nelson,655,Spain,Male,34,1,116115,1,1,1,49492,0,Adult
15678626,Huddart,641,France,Female,38,3,0,2,1,0,116466,0,Adult
15645621,Palerma,706,France,Male,32,6,94486,1,1,1,146950,0,Adult
15643188,Gratwick,536,Spain,Female,28,4,0,1,1,1,136198,0,Adult
15623202,Sung,470,France,Female,25,8,127974,2,1,1,183259,0,Young
15725002,Manna,545,Germany,Female,37,5,114754,1,1,0,136050,1,Adult
15616088,Greenhalgh,652,France,Female,40,9,131570,1,1,1,103971,0,Adult
15810716,Dahlenburg,678,Germany,Male,36,6,118448,2,1,0,53172,0,Adult
15677049,Egobudike,512,France,Male,31,6,0,2,1,0,168462,0,Adult
15690695,Hsu,508,Spain,Male,54,10,0,1,1,1,175749,0,Adult
15678571,Faulk,652,Germany,Female,28,2,123803,2,1,1,155847,0,Adult
15602010,Padovesi,622,France,Female,30,4,107879,1,0,1,196895,0,Adult
15625905,Gallagher,646,Germany,Male,50,6,145295,2,1,1,27815,0,Adult
15722004,Alexander,776,Spain,Male,35,8,106365,1,1,1,148528,0,Adult
15730579,MACLEAN,850,Germany,Female,31,1,108822,1,1,1,132173,0,Adult
15727605,Tang,634,Germany,Male,29,8,130036,2,0,1,69850,0,Adult
15740264,Bell,694,France,Male,32,0,91956,1,1,1,59962,0,Adult
15611848,Greco,571,Germany,Female,34,1,101737,1,0,1,195652,0,Adult
15705379,K'ung,569,Spain,Female,34,6,0,1,0,0,196555,0,Adult
15678173,Davison,826,France,Male,26,5,142663,1,0,0,60285,0,Adult
15758171,Newland,550,Spain,Male,37,0,0,2,0,1,70400,0,Adult
15711759,Rouse,628,France,Female,45,8,0,2,1,0,193903,0,Adult
15745621,McWilliams,690,Spain,Male,32,2,76088,1,0,1,151823,0,Adult
15722583,Vavilov,652,Germany,Male,37,9,110484,1,1,1,127395,0,Adult
15709004,Iloerika,805,Spain,Male,26,2,0,2,1,1,100146,0,Adult
15790658,Molineux,735,France,Female,25,3,91719,1,0,1,28411,0,Young
15747647,Tobenna,583,Germany,Male,41,5,0,1,1,0,190430,0,Adult
15633537,Chubb,607,France,Male,26,1,0,1,1,0,29818,0,Adult
15721019,ZITO,765,Germany,Male,34,5,86055,2,1,1,104221,0,Adult
15785980,Kennedy,671,Spain,Male,38,0,92675,2,1,0,3648,0,Adult
15722479,Hanson,704,Spain,Female,24,5,0,1,1,0,35600,1,Young
15785358,Ibezimako,637,Germany,Female,55,1,123378,1,1,0,81432,1,Adult
15790757,Hansen,773,France,Female,41,7,190239,1,1,1,57550,0,Adult
15761132,Padilla,719,Germany,Male,28,3,106070,2,1,1,183893,0,Adult
15690673,Boyle,594,France,Male,35,2,133853,1,1,1,65362,0,Adult
15673570,Onyekaozulu,826,Spain,Female,56,8,174506,2,0,1,161803,1,Adult
15734438,Eva,516,France,Female,47,6,109387,1,0,0,121365,0,Adult
15753754,Sharwood,836,Spain,Female,37,10,0,2,1,0,111324,0,Adult
15789201,Unknown,744,Spain,Male,36,2,153804,1,1,1,87213,0,Adult
15759021,Amaechi,549,Germany,Female,31,9,135020,2,1,1,23343,0,Adult
15656176,Taylor,699,Spain,Male,31,8,125928,2,1,0,147661,0,Adult
15596013,Clements,596,Germany,Male,47,5,140187,2,1,1,174311,0,Adult
15625706,Glossop,755,France,Male,29,9,117036,1,1,1,21862,0,Adult
15616431,SWANSON,554,France,Female,44,6,92437,1,1,0,126034,0,Adult
15782879,Madukwe,622,Spain,Male,37,4,0,2,1,0,4460,0,Adult
15684995,Muir,576,Germany,Male,28,1,119336,2,0,1,58977,0,Adult
15632736,Golibe,501,Germany,Male,24,4,130806,2,1,0,80241,0,Young
15750335,Lo Duca,798,France,Male,28,3,0,1,1,0,2305,0,Adult
15657829,Collins,609,Spain,Male,53,10,0,1,1,1,100146,0,Adult
15636388,WILSON,530,Spain,Female,36,7,0,2,1,0,80619,0,Adult
15637366,WATSON,490,Spain,Male,31,3,145260,1,0,1,114067,0,Adult
15764892,Fraser,679,France,Female,43,4,0,3,1,0,115137,1,Adult
15810995,Hsiung,753,Germany,Male,30,1,110825,1,1,1,57896,0,Adult
15693376,Tretiakova,810,Germany,Male,69,3,27288,1,1,1,110510,0,Senior
15644212,Hartzler,705,France,Female,38,3,123894,1,1,0,21177,0,Adult
15749905,Ch'eng,464,Germany,Male,33,8,164285,2,1,1,3710,0,Adult
15749951,Combes,640,France,Female,67,3,0,1,0,1,42965,0,Senior
15569452,Crawford,607,Germany,Female,37,4,135927,1,0,0,180890,0,Adult
15685243,Fraser,769,France,Male,31,4,61297,2,1,1,7118,0,Adult
15632789,Tuan,737,France,Male,43,0,80091,1,1,0,39920,1,Adult
15628292,HOLDEN,593,Germany,Female,29,5,101714,3,1,0,134595,0,Adult
15794159,Howard,558,France,Male,38,8,113001,1,1,1,152872,0,Adult
15600626,Hsia,602,Spain,Male,33,5,0,2,0,1,100146,0,Adult
15586914,Sullivan,628,France,Male,36,3,0,2,1,1,8743,0,Adult
15759874,Christian,850,Germany,Female,27,8,111838,2,1,1,110806,0,Adult
15662403,Eiland,850,Spain,Male,22,3,0,1,1,1,144386,0,Young
15669060,Iweobiegbunam,812,France,Male,24,10,0,2,1,1,156906,0,Young
15772337,Craig,535,Germany,Female,53,5,141617,2,1,1,75889,0,Adult
15600720,Reid,741,France,Male,38,5,0,2,1,0,14379,0,Adult
15801351,Ting,492,France,Female,37,10,77169,2,0,1,146700,0,Adult
15633474,Power,530,Spain,Male,44,6,0,2,0,0,55893,0,Adult
15788068,Ts'ai,479,Germany,Male,24,6,107638,2,0,1,169506,0,Young
15644833,Moore,539,Germany,Male,42,1,177729,1,1,0,105014,0,Adult
15611409,Loggia,542,Spain,Male,34,8,108654,1,0,1,144725,0,Adult
15664737,O'Brien,656,France,Female,45,7,145933,1,1,1,199392,0,Adult
15736816,Kentish,649,Spain,Female,47,8,110783,1,1,1,71420,0,Adult
15620111,Coombes,549,Germany,Male,36,6,139422,1,0,0,83983,1,Adult
15689692,Cameron,850,France,Male,39,4,127771,2,0,1,151739,0,Adult
15758116,Wilson,732,France,Male,36,5,0,2,1,0,161428,0,Adult
15598161,Obidimkpa,459,France,Male,26,4,149880,1,0,1,50016,0,Adult
15617136,Sun,509,Spain,Female,25,3,108739,2,1,0,106921,0,Young
15640454,Nnachetam,549,Spain,Male,25,6,193858,1,0,1,21600,0,Young
15613886,Larkin,588,France,Male,30,3,115007,1,0,0,176859,0,Adult
15600991,Johnson,850,France,Male,28,9,97408,1,1,1,175854,0,Adult
15744368,Bligh,611,France,Female,26,2,107509,2,1,1,120802,0,Adult
15579996,Holman,571,France,Female,33,9,0,2,0,1,77520,0,Adult
15744979,Evans,817,France,Male,44,8,0,1,0,0,65502,1,Adult
15640846,Burns,525,France,Female,23,5,0,2,1,0,160249,0,Young
15759684,Greco,592,Spain,Male,35,6,80285,1,1,0,72679,1,Adult
15806249,Kapustin,545,Germany,Male,33,1,132528,2,0,1,107430,0,Adult
15610936,Kruglov,516,Spain,Female,31,7,0,1,1,1,47019,0,Adult
15797760,Leonard,758,Spain,Female,40,5,0,2,0,0,123219,0,Adult
15727688,Berkeley,513,France,Female,45,0,164650,3,1,0,49916,1,Adult
15674573,Unknown,511,France,Female,33,3,0,2,1,0,132437,0,Adult
15648479,Lei,652,Spain,Female,54,1,0,2,1,0,45114,1,Adult
15782144,Piccio,646,France,Male,30,7,0,2,1,0,153567,0,Adult
15745266,Cremonesi,602,France,Female,33,8,0,2,1,1,112929,0,Adult
15684319,Voronina,712,Spain,Female,30,6,0,2,1,0,152418,0,Adult
15665014,Watt,545,France,Male,30,3,0,2,1,0,170307,0,Adult
15662500,Kenniff,551,France,Male,31,9,82294,2,1,1,91565,0,Adult
15617419,Milani,714,France,Male,52,4,100756,1,1,1,186775,0,Adult
15771087,Iloerika,829,Germany,Male,28,3,132406,3,1,0,104889,1,Adult
15737998,Thomson,597,France,Male,33,9,0,2,1,0,49375,0,Adult
15635905,Hsing,722,France,Female,49,3,168198,1,1,0,140766,1,Adult
15575060,Reynolds,577,Spain,Male,48,6,179852,1,1,0,193580,0,Adult
15574206,Smith,585,France,Female,67,5,113979,2,0,1,93146,0,Senior
15781619,Erskine,697,Spain,Male,62,7,0,1,1,0,129188,1,Senior
15575445,Nnonso,636,France,Male,43,6,0,2,1,0,43129,0,Adult
15683403,Ch'in,605,France,Male,36,7,128829,1,1,0,190589,0,Adult
15759872,Unknown,595,Germany,Female,41,9,150463,2,0,1,100146,0,Adult
15660429,Golovanov,479,France,Male,40,1,0,2,0,0,114996,0,Adult
15592583,Yashina,651,Spain,Male,36,8,0,2,1,0,91652,0,Adult
15652218,Unknown,780,Spain,Female,33,6,145581,1,1,1,154599,0,Adult
15643294,LORI,810,Germany,Male,35,3,96814,2,1,1,120511,0,Adult
15571193,Unknown,580,Germany,Male,44,9,143391,1,0,0,146891,1,Adult
15658980,Stetson,652,France,Female,36,1,86838,1,1,1,105281,0,Adult
15591986,Shen,522,Germany,Male,32,8,124450,2,1,1,165786,0,Adult
15747821,Fanucci,622,France,Male,31,5,106261,1,1,1,2578,0,Adult
15711687,Conti,549,France,Male,37,2,112542,2,0,0,47432,0,Adult
15680001,Alexander,600,France,Female,37,4,0,3,1,0,7312,1,Adult
15701074,Efimov,736,France,Female,24,0,0,2,1,0,109356,1,Young
15600103,Carter,763,France,Male,37,9,0,1,1,1,31373,0,Adult
15647203,Burns,637,Germany,Male,40,9,154310,1,1,1,125334,1,Adult
15633352,Amadi,585,France,Female,32,8,144706,2,0,0,171483,0,Adult
15703707,Trevisan,552,France,Female,38,9,134105,1,0,0,57850,0,Adult
15610446,Nnamdi,566,France,Male,34,3,0,1,0,0,188136,0,Adult
15647099,Clayton,461,France,Male,51,9,119890,1,0,0,56768,1,Adult
15801559,Prokhorova,751,France,Male,31,8,0,2,0,0,17550,0,Adult
15610140,Ma,633,France,Male,61,3,157201,1,0,1,50369,0,Senior
15800215,Campbell,620,France,Male,42,4,0,2,1,0,6232,0,Adult
15643966,Ojiofor,639,Spain,Male,28,8,0,2,1,0,126561,0,Adult
15604782,Algeranoff,732,Germany,Female,45,6,98792,1,1,0,81492,1,Adult
15688612,Newbery,523,Spain,Male,32,4,0,2,1,0,167848,0,Adult
15680141,Steinhoff,673,Spain,Female,37,8,0,2,1,1,183319,0,Adult
15616859,PHELAN,664,France,Female,37,7,104159,1,1,0,134170,0,Adult
15724251,Carr,790,Spain,Male,37,6,0,2,1,1,119484,0,Adult
15624641,Okonkwo,538,Spain,Female,31,0,0,2,0,0,179454,0,Adult
15723873,Hunter,811,France,Male,44,3,0,2,0,1,78440,0,Adult
